Date,Country,Confirmed,Deaths,Recovered,Active,Tests,Vaccination Rate (%),Hospitalized,ICU,New Cases,New Deaths,Stringency Index,Population,Positivity Rate (%),Reproduction Rate (R),Healthcare Pressure Index,Mobility Index,Stringent Lockdown,Mask Mandate,School Closures,International Travel,People Vaccinated,People Fully Vaccinated,Booster Doses Given,Vaccine Type,Hospital Beds per 1000,ICU Beds per 1000,Doctors per 1000,GDP Impact (%),Unemployment Rate (%),Stimulus Package Amount (Billion USD),Lockdown Level,Vaccination Mandate,Testing Mandate,Dominant Variant,Wave Number,Cases Age 0-17,Cases Age 18-44,Cases Age 45-60,Cases Age 60+,New Recoveries,Tests Per Million,Deaths Per Million
2021-04-08,Italy,221874,2315,199204,20355,392165,41.15,786,65,907,27,40.91,290551968,0.23,0.73,77.82,43.54,Yes,No,Closed,Banned,1661314,1303207,272148,Covishield,3.02,0.69,2.45,1.68,9.91,377.32,High,Yes,Yes,Omicron,3,19372,17957,79104,9672,48089,8652,6.35
2021-04-09,Italy,222413,2327,199645,20441,393118,41.25,749,53,282,29,58.05,119714921,0.07,1.81,56.03,12.85,No,Yes,Open,Allowed,1728014,1162590,968800,Sinovac,3.13,1.04,3.1,-0.01,8.44,60.97,Medium,Yes,No,Beta,3,65376,75321,19254,21963,35424,14809,0.96
2021-04-10,Italy,222895,2332,200103,20460,393970,41.34,683,19,951,47,71.03,169223636,0.24,1.03,70.62,-35.51,Yes,Yes,Open,Restricted,2537363,1977194,842307,Sputnik,3.25,1.15,2.01,-11.39,7.48,409.3,Low,No,No,Beta,3,13776,129320,57831,149221,31208,6758,9.03
2021-04-11,Italy,223372,2336,200568,20468,394813,41.43,179,17,185,19,33.48,100659564,0.05,1.26,72.86,28.47,No,Yes,Partial,Restricted,215325,-481115,60054,Covishield,1.67,1.72,1.94,-11.87,15.64,166.68,High,No,No,Delta,1,59232,188590,45917,91428,1098,12342,2.63
2021-04-12,Italy,223893,2341,201069,20483,395734,41.53,380,98,61,5,62.27,171311092,0.02,1.02,22.73,-49.71,Yes,Yes,Closed,Banned,4203845,3710902,440767,Sputnik,4.89,2.46,2.78,-6.48,14.05,154.81,Full,No,Yes,None,4,54410,79494,59698,42123,18993,19006,8.24
2021-04-13,Italy,224411,2347,201496,20568,396649,41.62,368,47,347,31,30.15,330272110,0.09,0.97,40.56,-12.84,Yes,Yes,Open,Allowed,670423,489230,30899,Pfizer,3.94,2.34,1.27,-1.47,19.25,315.21,High,Yes,Yes,Omicron,1,59997,36870,182854,64713,2200,19940,8.47
2021-04-14,Italy,224887,2350,201937,20600,397490,41.71,195,60,121,6,61.72,175939524,0.03,1.08,83.28,-5.96,Yes,Yes,Closed,Banned,561437,-310923,988265,Sinovac,4.8,2.83,3.46,-5.47,18.48,325.88,High,Yes,Yes,Beta,1,2051,63009,87303,85098,22436,9023,8.57
2021-04-15,Italy,225383,2353,202409,20621,398367,41.81,295,32,225,15,79.42,176411377,0.06,1.31,57.49,-10.81,No,No,Closed,Banned,3889987,3866360,385466,Sputnik,2.81,0.75,3.24,-0.53,15.61,182.98,Low,Yes,No,None,4,95405,75601,149600,16691,47939,19556,6.81
2021-04-16,Italy,225884,2357,202860,20667,399253,41.9,902,48,643,41,47.29,231184744,0.16,1.65,64.02,-14.49,No,No,Open,Restricted,3253516,2638545,58347,Moderna,2.32,1.58,1.99,-3.96,5.66,448.4,High,No,No,Beta,2,21359,56324,64393,133341,42138,5704,4.48
2021-04-17,Italy,226383,2363,203302,20718,400135,41.99,847,78,907,6,93.98,240725373,0.23,0.73,93.68,-23.14,No,Yes,Closed,Allowed,4295742,3397234,675201,Sputnik,2.95,2.17,1.04,-9.35,18.17,289.55,Medium,Yes,No,Delta,4,45713,125190,39100,109452,37656,7841,2.06
2021-04-18,Italy,226881,2370,203764,20747,401015,42.09,442,60,66,19,74.11,314496964,0.02,1.02,24.54,-27.53,Yes,Yes,Partial,Banned,4571186,3902819,153357,Sinovac,5.5,2.19,2.48,-7.53,10.35,457.09,Full,Yes,Yes,Omicron,3,93126,93350,65050,127399,45156,14319,2.25
2021-04-19,Italy,227372,2375,204196,20801,401883,42.18,623,43,828,29,94.68,348955814,0.21,0.93,75.25,-26.18,Yes,No,Open,Allowed,805409,463747,416677,Covishield,5.13,0.73,3.16,1.55,6.6,81.28,Full,Yes,No,Beta,3,91294,38643,65969,130979,11975,15402,8.66
2021-04-20,Italy,227846,2378,204671,20797,402720,42.27,234,99,682,41,91.48,79368912,0.17,1.24,49.13,-48.37,Yes,Yes,Open,Banned,2582657,2071831,972801,Covishield,2.24,0.84,1.33,-4.7,14.25,333.98,Full,No,No,Alpha,4,52389,239212,31928,1541,40874,7805,9.21
2021-04-21,Italy,228343,2383,205152,20808,403599,42.36,592,26,425,3,56.83,153865054,0.11,0.84,45.9,-15.37,Yes,Yes,Closed,Banned,1171731,262945,814024,Sputnik,2.81,2.66,3.61,-7.19,14.17,301.48,High,Yes,Yes,Omicron,3,26019,213819,161901,148910,4416,19332,5.11
2021-04-22,Italy,228854,2390,205600,20864,404502,42.46,299,52,481,9,49.56,123848414,0.12,1.87,13.45,-44.18,Yes,No,Closed,Banned,821568,463443,282247,Pfizer,5.58,1.75,1.03,-7.28,17.01,64.78,Full,Yes,Yes,None,4,77386,183914,121743,117896,6711,4442,9.39
2021-04-23,Italy,229323,2394,206055,20874,405331,42.55,142,18,95,48,64.46,169687494,0.02,1.33,87.6,-10.15,Yes,No,Partial,Restricted,3437443,3047080,405473,Covishield,2.25,2.22,1.01,-10.91,4.4,211.41,Full,Yes,No,None,4,8061,54938,55757,1968,48176,1709,10.0
2021-04-24,Italy,229816,2397,206513,20906,406202,42.64,765,34,523,0,47.31,110227433,0.13,1.43,92.97,-46.11,No,No,Open,Banned,3955783,3679607,249717,Pfizer,2.45,0.63,3.52,-1.19,17.38,311.04,Medium,Yes,Yes,Delta,3,65633,75145,193542,107188,31558,8853,9.17
2021-04-25,Italy,230322,2400,206954,20968,407097,42.74,920,54,403,5,74.69,108525880,0.1,1.93,57.37,-0.19,No,No,Partial,Allowed,1662364,1324930,410463,Moderna,5.51,1.57,3.56,-10.59,14.52,54.87,Low,Yes,Yes,None,3,79835,157021,177343,13134,44397,9113,0.62
2021-04-26,Italy,230845,2403,207411,21031,408021,42.83,235,16,359,24,92.93,314203033,0.09,1.68,95.24,3.71,No,Yes,Partial,Restricted,1683200,1028222,38247,Sinovac,2.94,0.79,3.43,-0.32,13.29,42.02,High,Yes,Yes,None,2,35863,103568,112521,135078,26090,9899,1.87
2021-04-27,Italy,231378,2408,207893,21077,408963,42.92,825,23,756,13,47.33,326303204,0.18,0.73,73.14,0.46,Yes,Yes,Partial,Banned,1158035,991967,41287,Pfizer,5.9,2.97,1.42,-7.68,16.06,48.65,Full,No,No,Beta,2,62664,291172,77285,69803,2409,11643,9.63
2021-04-28,Italy,231876,2411,208328,21137,409844,43.02,580,34,693,42,33.94,76333547,0.17,1.04,60.52,-19.2,No,No,Open,Allowed,1771608,1488601,768802,Sinovac,5.19,2.46,3.81,-4.14,12.72,458.27,Medium,No,No,Alpha,1,89549,168620,163944,95746,4599,16646,9.62
2021-04-29,Italy,232382,2417,208788,21177,410738,43.11,629,67,397,17,85.17,254766582,0.1,1.84,92.33,19.43,Yes,Yes,Open,Restricted,4494540,3787814,376069,Pfizer,2.17,2.38,2.59,-7.73,8.62,117.06,High,Yes,No,Omicron,3,29665,217601,14845,134882,31924,8186,1.28
2021-04-30,Italy,232902,2424,209244,21234,411657,43.2,613,16,467,38,42.81,325207985,0.11,1.14,75.73,46.85,Yes,No,Partial,Restricted,4915190,4412320,150851,Sputnik,3.28,1.13,2.51,0.93,14.21,321.32,Full,No,No,Omicron,1,24567,80865,159892,143291,7912,9944,0.96
2021-05-01,Italy,233385,2432,209708,21245,412511,43.3,829,81,876,1,54.32,227765336,0.21,1.02,13.32,19.55,Yes,No,Open,Banned,246599,-57701,175215,Sinovac,2.91,2.54,2.17,-5.28,9.54,67.84,Full,No,Yes,Beta,3,87516,274751,15532,12876,39038,17217,3.36
2021-05-02,Italy,233918,2436,210139,21343,413453,43.39,407,19,98,10,61.62,318176689,0.02,1.77,66.77,-5.22,No,No,Open,Restricted,2572707,2095286,378276,Covishield,4.86,1.24,1.27,-5.85,4.34,217.04,Medium,No,No,Alpha,3,55483,45782,125252,7514,20236,16534,0.2
2021-05-03,Italy,234383,2439,210593,21351,414275,43.48,647,70,489,23,76.06,341679529,0.12,1.12,57.14,-40.22,No,Yes,Closed,Allowed,3400349,3373102,462961,Covishield,4.45,2.06,1.73,-8.32,8.59,473.81,Low,Yes,Yes,Delta,2,13346,79417,135701,33728,6453,5795,6.06
2021-05-04,Italy,234880,2442,211061,21377,415153,43.58,935,11,198,32,67.54,55067374,0.05,1.28,28.97,-17.95,No,Yes,Closed,Allowed,3041039,2643579,671806,Moderna,3.41,1.94,3.07,-10.29,4.99,399.71,Medium,Yes,Yes,None,4,56673,152536,141791,121379,11240,14289,2.5
2021-05-05,Italy,235376,2446,211521,21409,416030,43.67,490,52,789,5,52.79,185623618,0.19,1.4,67.01,-8.12,Yes,Yes,Open,Restricted,3520121,3398442,517232,Pfizer,4.0,2.36,2.22,-10.6,5.79,236.69,Full,No,Yes,Delta,2,73650,106515,1021,69571,37079,16103,3.77
2021-05-06,Italy,235873,2449,211988,21436,416908,43.76,240,57,367,40,59.38,328102707,0.09,1.36,68.62,18.41,Yes,Yes,Open,Restricted,1474711,963621,13476,Sputnik,1.65,1.9,2.32,-1.61,12.22,314.2,Full,Yes,No,Beta,1,90633,139310,27874,70355,32075,6051,9.44
2021-05-07,Italy,236395,2457,212411,21527,417831,43.85,725,10,170,21,80.8,280987641,0.04,1.42,65.36,-15.03,No,No,Partial,Allowed,1436200,658224,14299,Pfizer,4.4,2.53,1.79,-0.22,6.06,295.13,Low,No,No,Omicron,1,22362,43347,35511,33345,44316,16628,2.56
2021-05-08,Italy,236868,2464,212878,21526,418667,43.95,707,52,704,2,51.59,325626462,0.17,0.95,38.18,-25.6,Yes,No,Open,Banned,2938544,2442160,290951,Pfizer,3.49,1.46,1.52,-10.89,10.95,370.43,Low,Yes,Yes,Alpha,1,19361,245162,58612,53182,28220,16443,3.94
2021-05-09,Italy,237344,2466,213307,21571,419508,44.04,677,49,60,29,36.01,200723100,0.01,1.13,98.5,7.1,No,Yes,Open,Allowed,1783709,957251,424405,Pfizer,3.62,1.25,2.07,-4.25,11.1,217.67,Low,No,No,Beta,1,11746,24351,191468,8650,28524,5257,9.15
2021-05-10,Italy,237842,2471,213788,21583,420389,44.13,879,77,120,42,67.94,123685018,0.03,0.76,38.34,1.31,No,No,Open,Restricted,2225314,1872680,800078,Sputnik,3.58,1.45,3.57,-0.16,8.87,13.61,Medium,Yes,No,Omicron,3,80357,219876,99670,94244,6525,1153,3.4
2021-05-11,Italy,238366,2481,214205,21680,421315,44.23,659,70,576,37,56.76,18615154,0.14,0.91,65.96,2.8,Yes,No,Open,Allowed,1594658,750075,466933,Sputnik,2.41,2.51,1.82,-8.2,12.83,197.22,High,Yes,No,Alpha,3,42384,92490,185120,103846,21637,14914,5.98
2021-05-12,Italy,238863,2483,214711,21669,422193,44.32,533,92,766,1,79.63,148739293,0.18,1.91,23.85,34.96,Yes,Yes,Open,Restricted,4686492,3751840,303953,Pfizer,4.87,1.28,3.71,-8.8,9.14,355.83,High,No,Yes,Omicron,1,18166,33786,2150,76992,1406,11765,8.26
2021-05-13,Italy,239364,2487,215176,21701,423079,44.41,673,15,886,4,57.8,109894829,0.21,1.35,32.66,32.04,Yes,Yes,Closed,Banned,4751451,3804739,653319,Covishield,3.12,2.38,1.79,-3.61,4.03,25.63,Medium,No,Yes,Omicron,2,91383,247366,17434,22875,26095,4604,6.26
2021-05-14,Italy,239825,2489,215621,21715,423894,44.51,511,98,827,39,64.23,162103489,0.2,1.62,48.68,12.11,Yes,Yes,Partial,Restricted,4274972,3914400,804219,Moderna,4.06,0.62,3.84,-10.79,14.34,27.28,High,Yes,Yes,Delta,1,39499,253559,180604,96518,46662,12345,8.79
2021-05-15,Italy,240344,2494,216079,21771,424811,44.6,464,74,28,28,65.92,36764585,0.01,0.63,42.17,-33.64,No,No,Partial,Allowed,2733107,2360892,252187,Moderna,2.56,2.61,2.26,-9.06,15.86,466.87,Medium,Yes,No,Alpha,3,82992,109772,44799,4593,5615,8891,5.26
2021-05-16,Italy,240848,2498,216501,21849,425702,44.69,885,85,587,48,31.91,197153214,0.14,1.44,54.71,-2.6,No,No,Closed,Allowed,3989274,3828223,152495,Covishield,4.89,2.08,2.16,-11.08,17.44,318.2,Low,Yes,Yes,Omicron,1,87821,68320,138486,86425,9101,10478,0.58
2021-05-17,Italy,241367,2507,216950,21910,426619,44.79,983,90,302,40,62.57,143792707,0.07,0.94,96.99,-19.4,Yes,Yes,Closed,Banned,3454719,2681598,549695,Pfizer,3.12,2.01,2.92,-6.11,8.28,263.71,Low,No,No,Omicron,2,12490,51717,146501,128952,20418,3786,2.4
2021-05-18,Italy,241893,2510,217435,21948,427549,44.88,590,71,178,24,30.2,289766324,0.04,1.17,88.91,29.61,No,No,Open,Restricted,3450446,3417211,968538,Sputnik,4.35,1.53,1.95,-1.26,19.44,76.67,Medium,No,Yes,Alpha,3,90690,228652,31743,147212,15099,16513,1.38
2021-05-19,Italy,242374,2515,217897,21962,428399,44.97,230,69,458,6,77.47,89913504,0.11,0.94,93.64,-17.7,Yes,No,Partial,Restricted,1228640,1082340,108889,Covishield,5.55,2.12,2.61,-9.95,17.0,119.51,Low,Yes,Yes,None,1,86929,291990,126969,64578,40546,9196,7.79
2021-05-20,Italy,242909,2518,218340,22051,429345,45.07,335,57,342,15,87.38,299856280,0.08,1.97,83.72,-11.78,No,Yes,Partial,Banned,2255642,2135842,770315,Pfizer,5.29,1.57,1.46,-0.88,9.35,182.64,Full,No,Yes,Beta,4,11631,292296,99859,1051,49326,4204,7.45
2021-05-21,Italy,243427,2522,218826,22079,430260,45.16,905,35,627,14,35.13,266945519,0.15,1.3,72.35,22.86,No,Yes,Partial,Allowed,2888740,2675308,990974,Sinovac,5.35,0.55,1.28,-11.03,6.77,290.62,Medium,Yes,Yes,None,1,19484,245620,177915,107573,37401,8150,7.08
2021-05-22,Italy,243931,2530,219282,22119,431151,45.25,151,69,359,24,31.25,51257526,0.08,0.63,88.96,-1.63,No,Yes,Open,Allowed,1721063,931311,407145,Covishield,3.85,2.09,1.71,-3.62,4.68,190.4,High,No,No,Beta,1,46618,50718,156432,98166,45933,13709,0.42
2021-05-23,Italy,244445,2536,219687,22222,432059,45.34,297,22,607,35,43.19,135323892,0.14,1.68,36.65,8.38,Yes,No,Closed,Banned,4674987,3816425,518084,Sinovac,4.02,1.28,2.42,-9.05,10.92,58.16,High,Yes,Yes,Beta,1,83437,46507,158472,3833,48758,8753,6.75
2021-05-24,Italy,244880,2539,220111,22230,432828,45.44,950,98,31,0,72.18,258821456,0.01,1.58,41.19,-5.3,No,No,Closed,Restricted,2976743,2152826,962645,Moderna,5.65,2.65,2.34,-4.44,7.77,72.75,Medium,Yes,Yes,Omicron,3,85559,167859,101429,93254,14224,2544,9.31
2021-05-25,Italy,245400,2546,220551,22303,433747,45.53,484,48,355,32,58.42,330413226,0.08,1.48,77.06,-37.45,Yes,No,Open,Restricted,1221046,1083662,81175,Covishield,4.22,2.93,3.58,1.85,17.88,111.1,Full,Yes,Yes,Delta,4,79017,146785,103290,3524,35100,18581,4.88
2021-05-26,Italy,245889,2549,220972,22368,434612,45.62,106,77,187,3,55.89,212996752,0.04,1.76,87.44,3.21,No,No,Closed,Banned,4180961,4026996,581197,Moderna,3.33,2.06,2.66,-3.1,5.96,233.84,Full,Yes,Yes,Alpha,1,11482,180536,10713,101135,26498,16683,4.69
2021-05-27,Italy,246368,2556,221428,22384,435458,45.72,119,27,324,47,82.41,284577518,0.07,0.96,82.36,37.16,No,Yes,Closed,Banned,3510508,2828023,214178,Sinovac,1.82,1.92,1.91,-1.02,15.91,407.11,Medium,No,Yes,Alpha,4,77271,277224,177448,118462,9920,6284,2.36
2021-05-28,Italy,246851,2560,221849,22442,436312,45.81,979,94,979,39,66.41,41147944,0.22,1.04,85.55,-30.19,Yes,Yes,Closed,Restricted,548787,447011,360827,Covishield,2.17,2.11,2.17,-5.81,19.89,386.34,Full,No,No,Delta,4,93263,196977,41777,62634,12822,15151,9.55
2021-05-29,Italy,247393,2564,222315,22514,437270,45.9,348,29,148,25,76.17,214697983,0.03,1.87,64.35,-32.01,Yes,No,Partial,Allowed,3937206,2972446,636894,Sinovac,4.97,1.05,1.71,-11.28,5.63,291.62,Low,Yes,Yes,Omicron,3,77702,41968,1030,139168,43993,8436,6.01
2021-05-30,Italy,247903,2566,222738,22599,438172,46.0,501,66,744,19,84.6,64179800,0.17,1.76,19.56,-8.18,No,Yes,Open,Restricted,874226,-42300,375821,Sinovac,3.68,2.05,2.14,-5.52,11.01,156.35,Full,No,No,Beta,2,12877,38341,175598,13962,32808,1735,1.5
2021-05-31,Italy,248402,2572,223189,22641,439054,46.09,352,31,779,47,97.02,232749501,0.18,1.79,51.37,-3.52,Yes,No,Open,Restricted,3971412,3698031,414351,Moderna,3.17,1.89,3.36,-2.83,18.94,61.21,Full,Yes,Yes,Delta,3,91795,266850,184911,79474,35773,17529,0.59
2021-06-01,Italy,248940,2578,223635,22727,440004,46.18,651,16,468,37,67.3,73122502,0.11,1.25,11.28,-29.18,No,No,Closed,Allowed,3020536,2763481,966613,Sputnik,2.91,2.77,1.24,-7.54,8.8,245.48,Low,Yes,No,Alpha,4,65095,177243,87125,127040,33926,2688,3.77
2021-06-02,Italy,249428,2584,224087,22757,440867,46.28,265,83,500,26,58.2,97862303,0.11,1.36,67.26,35.84,No,No,Partial,Banned,3122723,2654577,415523,Sputnik,5.04,1.49,3.01,-0.38,5.81,52.6,Low,No,No,None,4,27526,138914,126381,25727,19610,6713,9.82
2021-06-03,Italy,249967,2588,224546,22833,441820,46.37,357,26,214,1,47.34,86903824,0.05,0.93,90.82,5.4,No,No,Partial,Allowed,3993644,3100557,260253,Moderna,4.97,2.89,1.34,1.52,17.82,428.15,High,No,No,Beta,4,11969,80158,171402,90080,18490,13050,1.54
2021-06-04,Italy,250480,2597,225037,22846,442726,46.46,351,41,954,27,68.81,266892582,0.22,0.81,58.9,-15.99,Yes,Yes,Open,Banned,471853,159203,20737,Moderna,1.63,1.91,3.71,0.45,8.88,118.3,Medium,Yes,No,Omicron,4,86484,119325,171723,9757,44543,4259,4.13
2021-06-05,Italy,251002,2598,225502,22902,443649,46.55,919,48,349,42,54.32,64176806,0.08,1.17,77.43,38.56,Yes,Yes,Closed,Restricted,287708,-302459,426406,Moderna,3.7,2.76,1.8,-5.45,10.31,134.25,Full,No,Yes,Alpha,2,44462,191896,123178,81130,41973,4764,9.72
2021-06-06,Italy,251475,2604,225957,22914,444485,46.65,846,83,574,42,66.42,182412392,0.13,1.3,25.1,8.15,No,No,Partial,Allowed,4361550,3548074,113772,Sputnik,2.85,2.76,3.0,-9.31,8.06,489.04,High,Yes,No,Alpha,3,11947,138884,38130,109346,23006,17403,3.71
2021-06-07,Italy,251979,2607,226390,22982,445376,46.74,623,66,552,27,72.22,50741936,0.12,1.14,65.9,42.15,No,Yes,Open,Banned,25894,-669647,861339,Moderna,3.95,0.98,1.06,-3.3,4.46,110.55,Full,No,Yes,Omicron,1,58271,158210,26303,72290,36970,10949,4.61
2021-06-08,Italy,252531,2610,226856,23065,446352,46.83,470,43,670,42,33.01,22278613,0.15,1.48,60.68,25.74,Yes,Yes,Partial,Banned,3673103,3216375,408045,Sinovac,4.82,2.45,2.47,-0.79,10.52,398.0,Medium,No,No,Alpha,4,70326,119581,5830,19233,34530,18322,3.61
2021-06-09,Italy,253077,2618,227288,23171,447317,46.93,500,53,549,29,69.04,52449257,0.12,1.07,70.8,21.51,Yes,Yes,Open,Banned,580218,-411699,253019,Moderna,1.73,1.26,2.16,-4.93,9.67,406.5,Medium,Yes,No,Delta,3,56239,223660,131353,142571,16382,1888,4.57
2021-06-10,Italy,253589,2625,227759,23205,448222,47.02,218,23,820,0,53.79,204637180,0.18,0.65,16.6,16.36,Yes,No,Closed,Banned,1308376,356198,284231,Covishield,3.21,1.76,2.14,1.57,19.09,330.85,High,Yes,No,Beta,3,35885,200790,91058,140810,49843,19097,5.71
2021-06-11,Italy,254087,2630,228215,23242,449102,47.11,102,55,154,9,77.88,92433260,0.03,0.84,87.09,0.81,Yes,Yes,Closed,Restricted,3053678,2663705,679863,Covishield,5.53,0.51,2.0,0.85,8.83,485.82,Full,Yes,Yes,Omicron,3,27269,203936,111743,56579,49832,18810,3.45
2021-06-12,Italy,254576,2631,228697,23248,449966,47.21,277,73,390,23,83.04,40117364,0.09,1.43,47.71,-26.89,No,Yes,Open,Banned,3378138,3049059,250985,Covishield,5.18,1.86,2.28,-2.66,7.62,438.5,High,No,No,Omicron,1,61836,229797,68957,56877,36257,1262,4.42
2021-06-13,Italy,255065,2636,229152,23277,450830,47.3,315,51,888,7,40.75,53609444,0.2,1.94,23.95,25.27,No,Yes,Open,Banned,3957020,3161470,851994,Sinovac,2.35,2.81,2.64,0.86,8.7,21.12,Low,No,Yes,Beta,3,69831,174633,198726,124691,45359,13346,3.74
2021-06-14,Italy,255561,2640,229576,23345,451707,47.39,136,67,690,40,94.63,288494900,0.15,1.11,67.82,-7.72,No,No,Open,Banned,2092205,1673374,363485,Covishield,3.62,2.57,2.21,-11.45,11.14,484.02,Medium,No,No,None,3,88753,150841,147282,8038,13256,12675,3.32
2021-06-15,Italy,256059,2645,230012,23402,452587,47.49,393,49,744,31,80.95,289483537,0.16,1.19,24.19,41.91,No,No,Closed,Banned,3879282,3504319,701000,Pfizer,2.04,1.54,2.11,-4.58,8.52,68.36,Low,No,Yes,Omicron,3,40969,170449,93427,139194,30345,12145,5.33
2021-06-16,Italy,256581,2648,230482,23451,453510,47.58,819,74,94,0,55.68,122481157,0.02,0.61,75.55,32.46,No,Yes,Open,Restricted,3816184,3431757,93794,Moderna,2.02,1.0,1.61,-5.53,13.84,257.34,Low,Yes,Yes,None,3,71500,24537,137624,97688,15479,1061,9.75
2021-06-17,Italy,257057,2651,230946,23460,454351,47.67,120,43,920,49,60.54,14404770,0.2,1.18,42.57,-27.82,No,No,Partial,Banned,4882840,4610132,111597,Covishield,5.42,1.18,3.26,-5.59,7.41,387.7,Full,Yes,No,Delta,3,23218,227500,167912,48680,15458,3904,9.53
2021-06-18,Italy,257541,2653,231373,23515,455207,47.77,248,82,326,4,51.79,318054175,0.07,0.86,38.58,36.77,Yes,Yes,Open,Banned,234716,-715713,579316,Sinovac,4.14,1.85,3.33,-2.05,14.12,154.45,Low,No,Yes,Omicron,4,22955,252005,187894,85491,17773,18542,8.38
2021-06-19,Italy,258029,2657,231837,23535,456069,47.86,271,44,237,21,55.39,53199685,0.05,0.61,98.14,20.91,No,No,Closed,Allowed,427027,-87760,216762,Pfizer,4.46,0.93,1.49,-10.77,6.84,486.53,Full,Yes,Yes,None,3,68329,162144,112188,14504,35608,13052,8.19
2021-06-20,Italy,258521,2659,232298,23564,456939,47.95,987,94,15,7,39.25,143074328,0.0,1.89,56.68,-42.04,Yes,Yes,Closed,Allowed,3431884,2452979,437269,Sputnik,5.2,1.52,2.23,-10.96,7.07,287.44,High,Yes,No,None,3,15960,127244,150542,73950,23723,12531,9.18
2021-06-21,Italy,259008,2663,232752,23593,457800,48.04,743,55,743,0,70.17,76353321,0.16,1.53,92.74,16.38,No,No,Open,Allowed,4301402,3995163,833911,Pfizer,3.21,0.96,1.3,1.55,9.18,494.03,High,No,No,Alpha,2,85140,21924,24443,125415,32167,5180,7.93
2021-06-22,Italy,259517,2668,233171,23678,458699,48.14,721,30,142,19,98.0,79486535,0.03,1.8,62.62,-48.62,No,Yes,Open,Allowed,4196579,4089330,819152,Sputnik,5.39,0.6,3.24,-5.2,11.14,443.94,Low,No,Yes,Delta,2,11406,115497,54862,64606,6928,8209,9.81
2021-06-23,Italy,259984,2676,233624,23684,459525,48.23,227,44,75,40,99.87,181939829,0.02,1.46,14.64,-33.35,Yes,Yes,Open,Allowed,4371836,3862594,815984,Pfizer,5.96,1.19,1.96,-1.65,12.5,325.8,Medium,Yes,No,Beta,2,43645,54738,137573,79348,9365,9711,5.21
2021-06-24,Italy,260503,2680,234105,23718,460442,48.32,890,64,845,46,88.87,337024062,0.18,1.32,34.45,-2.19,No,Yes,Partial,Allowed,4736769,3883609,580586,Covishield,3.67,2.94,2.11,-4.51,9.17,288.45,Full,Yes,No,Delta,2,67453,29325,42884,3878,18482,3437,9.25
2021-06-25,Italy,260990,2683,234580,23727,461303,48.42,240,48,995,16,44.05,161581847,0.22,0.87,18.34,35.3,No,Yes,Partial,Restricted,269408,145848,302377,Covishield,5.83,1.66,3.02,-0.19,13.27,418.57,Medium,Yes,Yes,Omicron,3,15993,96539,123934,21081,40159,14712,8.06
2021-06-26,Italy,261436,2691,235047,23698,462091,48.51,810,16,831,15,64.02,244245098,0.18,1.57,29.92,37.4,No,Yes,Open,Banned,1059000,435052,465681,Covishield,2.67,1.17,2.19,-9.91,6.5,210.25,High,No,No,Alpha,2,94643,213769,32411,25293,15978,19242,8.79
2021-06-27,Italy,261931,2695,235507,23729,462966,48.6,682,93,195,15,49.0,274488048,0.04,1.06,11.71,9.85,No,Yes,Closed,Allowed,1699514,709664,6761,Sputnik,5.13,1.37,1.55,-0.92,5.52,415.59,High,No,No,None,3,17024,19570,164536,44309,16231,6241,7.79
2021-06-28,Italy,262442,2699,235956,23787,463869,48.7,611,99,61,4,30.02,332614013,0.01,1.45,40.54,30.33,Yes,No,Partial,Allowed,3640492,2971264,59852,Covishield,5.13,1.62,2.15,0.86,10.1,197.89,Medium,No,Yes,Alpha,3,33518,105205,193455,4193,49322,1768,7.32
2021-06-29,Italy,262932,2703,236389,23840,464735,48.79,319,40,980,24,75.43,296406752,0.21,1.52,75.8,14.76,Yes,Yes,Open,Allowed,4748303,3846354,861704,Sinovac,5.73,1.58,1.47,-2.11,13.94,483.22,Full,Yes,No,Delta,2,22606,28055,65486,76421,35198,10803,2.12
2021-06-30,Italy,263444,2704,236854,23886,465640,48.88,267,11,178,40,82.1,265648008,0.04,1.95,78.24,11.91,Yes,No,Partial,Allowed,57333,-820423,218761,Sputnik,3.4,0.69,3.71,-11.88,9.41,92.63,Low,No,Yes,Alpha,4,90708,165699,17100,126582,36565,17628,7.66
2021-07-01,Italy,263942,2707,237342,23893,466521,48.98,324,39,120,10,46.64,325529776,0.03,1.06,55.24,-15.2,No,No,Partial,Restricted,4909243,3993836,12814,Sinovac,5.34,0.8,3.12,-8.97,10.94,454.95,High,Yes,No,Alpha,4,67034,265818,60112,64948,36541,6462,7.92
2021-07-02,Italy,264412,2715,237787,23910,467351,49.07,892,51,718,46,75.12,82582616,0.15,1.29,61.81,-3.47,Yes,No,Open,Banned,1772617,1396682,173611,Pfizer,3.43,1.71,3.32,-8.3,17.33,442.25,Full,Yes,No,Delta,4,21952,134933,74614,72089,46899,1029,1.71
2021-07-03,Italy,264863,2722,238229,23912,468149,49.16,445,62,712,6,82.28,77959177,0.15,1.88,34.4,22.22,Yes,Yes,Open,Restricted,741744,481173,168512,Pfizer,3.06,2.69,2.27,-8.82,7.87,282.55,Low,Yes,Yes,None,1,51944,104606,30506,45035,2359,19741,5.44
2021-07-04,Italy,265347,2724,238721,23902,469004,49.26,364,80,249,40,56.35,297100038,0.05,1.74,25.86,-27.24,Yes,Yes,Partial,Allowed,1175642,970905,720301,Moderna,2.1,0.9,1.21,-6.42,6.67,88.29,Low,Yes,Yes,Alpha,4,49587,224898,69227,25947,25208,13135,3.92
